merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,resolution_type,resolution_confidence,raw_record_count,conflict_details
MCH3856,"Sankaran, Anne And Buch",5812,Restaurant,Individual,Kolkata,West Bengal,2025-05-06 17:56:20,XXXX0835,ACTIVE,454.0,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Sankaran, Anne And Buch', 'Mukhopadhyay, Loyal And Parsa', 'Pandit, Karnik And Kurian']; Conflicting Categories: ['Food', 'Eating Place', 'Medical']; Conflicting Cities: ['Kolkata', 'New Delhi', 'Ludhiana']"
MCH3859,"Mall, Bassi And Seshadri",5411,Grocery,Partnership,Mumbay,Maharashtra,,,ACTIVE,610.0,SINGLETON,1.0,1,No duplicates
MCH3860,Sama Group,5699,Apparel,Sole-Proprietor,Chennai,Tamil Nadu,2023-10-03 00:00:00,,ACTIVE,448.66,SINGLETON,1.0,1,No duplicates
MCH3869,Hegde Ltd,,Department Store,Partnership,Pune,Maharashtra,2026-01-28 22:35:06,,ACTIVE,342.59,SINGLETON,1.0,1,No duplicates
MCH3872,Krish Group,5699,Apparel,Partnership,Asr,Punjab,2024-03-14 00:00:00,,ACTIVE,3660.6,SINGLETON,1.0,1,No duplicates
MCH3873,"Dugal, Thakur And Puri",7011,Hotel & Lodging,Private-Limited,Jalandar,Punjab,2023-07-02 00:00:00,,ACTIVE,1499.22,SINGLETON,1.0,1,No duplicates
MCH3874,"Dora,Deshpandeandseth",,Telecom,Private_Limited,Jalandar,Punjab,2024-05-18 00:12:00,XXXX2093,ACTIVE,1119.69,SINGLETON,1.0,1,No duplicates
MCH3875,Natt Ltd,5812,Restaurant,Private-Limited,Jalandhar,Punjab,2025-04-07 00:00:00,,ACTIVE,4372.03,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Natt Ltd', 'Kade And Sons']; Conflicting Categories: ['Food', 'Mobile Recharge']; Conflicting Cities: ['Jalandhar', 'Pune']"
MCH3880,Sankaran-M0Dy,4131,Transportation,Sole Proprietor,Hyderabad,Telangana,2026-02-26 18:34:00,XXXX4851,ACTIVE,794.44,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Sankaran-M0Dy', 'Gole And Sons', 'Raja And Sons']; Conflicting Categories: ['Transportation', 'Retail Other', 'Medical']; Conflicting Cities: ['Hyderabad', 'Jpr']"
MCH3882,Kannan Plc,5912,Pharmacy,Individual,Poona,Maharashtra,2024-06-08 00:00:00,4780136395,ACTIVE,1470.9,SINGLETON,1.0,1,No duplicates
MCH3883,Vohra And Sons,7011,Hotel & Lodging,Individual,Mumbai,Maharashtra,2023-11-17 00:00:00,1962011949,ACTIVE,2320.22,SINGLETON,1.0,1,No duplicates
MCH3885,Thakur Inc,4131,Transportation,Private Limited,Madras,Tamil Nadu,,8680968188,ACTIVE,618.81,SINGLETON,1.0,1,No duplicates
MCH3886,Gandhi Inc,5812,Restaurant,Sole Proprietor,Kolkata,West Bengal,2025-12-18 00:00:00,XXXX0009,ACTIVE,3831.0,SINGLETON,1.0,1,No duplicates
MCH3887,Pa11A-Sah0Ta,7011,Hotel & Lodging,Partnership,Calcutta,West Bengal,2025-11-19 10:50:37,EUVX7549332799238,INACTIVE,1596.95,SINGLETON,1.0,1,No duplicates
MCH3888,"Gandhi, Cherian And Chhabra",4814,Telecom,Partnership,Hyderabad,Telangana,2025-02-27 00:00:00,8744798624,ACTIVE,1400.8,SINGLETON,1.0,1,No duplicates
MCH3889,Bhagat-Sarna,7011,Hotel & Lodging,Sole_Proprietor,Kolkata,West Bengal,2024-06-21 09:31:16,XXXX2885,ACTIVE,2088.06,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Upadhyay-Chaudhry', 'Bhagat-Sarna']; Conflicting Categories: ['Bus/Taxi', 'Hotel']; Conflicting Cities: ['Ludhiana', 'Kolkata']"
MCH3890,Tata-Bal,,Pharmacy,Individual,Poona,Maharashtra,2026-02-22 00:00:00,,ACTIVE,668.0,SINGLETON,1.0,1,No duplicates
MCH3893,Dhingra-Chaudhuri,5912,Pharmacy,Sole-Proprietor,Chennai,Tamil Nadu,2025-08-03 00:00:00,XXXX2466,ACTIVE,2445.5,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dhingra-Chaudhuri', 'Kapadia, Keer And Oak']; Conflicting Categories: ['Medical_Store', 'Food']; Conflicting Cities: ['Chennai', 'Amritsar']"
MCH3895,Wable-Sarna,,Hotel & Lodging,Private_Limited,Jaipur,Rajasthan,2024-06-20 00:00:00,,INACTIVE,797.39,SINGLETON,1.0,1,No duplicates
MCH3896,"Bansal, Thakkar And Dar",5942,Books & Stationery,Sole_Proprietor,Bangalore,Karnataka,2023-04-20 00:00:00,HRLW3110428710394,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH3898,Wadhwa-Sahni,5699,Apparel,Private_Limited,Ldh,Punjab,2025-08-05 00:00:00,,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH3899,Goswami-Bath,4131,Transportation,Sole Proprietor,Hyderabad,Telangana,2023-01-14 00:00:00,,ACTIVE,1271.48,SINGLETON,1.0,1,No duplicates
MCH3900,Mand-Bedi,5812,Restaurant,Private_Limited,Kolkata,West Bengal,2025-02-20 00:00:00,XXXX1674,ACTIVE,1036.74,SINGLETON,1.0,1,No duplicates
MCH3903,"Khare, Balasubramanian And Mital",5942,Books & Stationery,Sole_Proprietor,Jaipur,Rajasthan,2024-08-25 14:04:47,7400031518,ACTIVE,3531.21,SINGLETON,1.0,1,No duplicates
MCH3907,"Andra, Chakrabarti And Khalsa",5311,Department Store,Sole_Proprietor,Mumbai,Maharashtra,,OAMS4252276899430,ACTIVE,1320.29,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Andra, Chakrabarti And Khalsa', 'Oza, Sachdev And Sarkar', 'Goswami, Chaudhary And Nanda']; Conflicting Categories: ['Department Store', 'Food_Services', 'Phone Service']; Conflicting Cities: ['Mumbai', 'Jalandhar', 'Ludhiana']"
MCH3908,Kanda Llc,5999,Miscellaneous Retail,Sole_Proprietor,Pune,Maharashtra,2024-07-05 00:00:00,2653904246,ACTIVE,7690.26,SINGLETON,1.0,1,No duplicates
MCH3911,"Majumdar, Sane And Raval",5812,Restaurant,Sole-Proprietor,Poona,Maharashtra,2025-09-05 21:26:37,2993218520,SUSPENDED,2093.32,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Majumdar, Sane And Raval', 'Bera-Pingle']; Conflicting Categories: ['Restaurant', 'Pharmacy']; Conflicting Cities: ['Poona', 'Hyderabad']"
MCH3913,Tank-Pathak,5311,Department Store,Individual,Jalandhar,Punjab,,,ACTIVE,2215.86,SINGLETON,1.0,1,No duplicates
MCH3916,"Parmer, Chakrabarti And Sibal",4131,Transportation,Individual,Jaipur,Rajasthan,2025-01-03 00:00:00,XXXX6443,ACTIVE,794.0,SINGLETON,1.0,1,No duplicates
MCH3917,Chowdhury-Pandit,,Apparel,Private_Limited,Hyd,Telangana,2023-04-02 00:00:00,XXXX2174,ACTIVE,445.99,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH3920,Sharmallc,,Books & Stationery,Private-Limited,Lko,Uttar Pradesh,2024-06-23 21:51:00,1753085069,SUSPENDED,1885.7,SINGLETON,1.0,1,No duplicates
MCH3925,Buch-Zachariah,5999,Miscellaneous Retail,Partnership,Amritsar,Punjab,2025-03-01 20:26:00,BUKN1515786567969,ACTIVE,2071.12,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Rana-Sehga1', 'Buch-Zachariah']; Conflicting Categories: ['Pharmacy', 'Other']; Conflicting Cities: ['Chennai', 'Amritsar']"
MCH3926,Master-Sarin,5999,Miscellaneous Retail,Individual,Hyderabad,Telangana,2025-05-08 00:00:00,,ACTIVE,1913.5,SINGLETON,1.0,1,No duplicates
MCH3927,Basak-Shukla,4814,Telecom,Private Limited,Jalandar,Punjab,2023-03-18 00:00:00,KBJY1537538735375,INACTIVE,980.64,SINGLETON,1.0,1,No duplicates
MCH3930,Kashyap-Rastogi,5699,Apparel,Individual,Lko,Uttar Pradesh,,XXXX4709,ACTIVE,510.04,SINGLETON,1.0,1,No duplicates
MCH3935,Majumdar-Aggarwal,5311,Department Store,Private_Limited,Delhi,Delhi,2024-07-07 10:50:51,5282295543,ACTIVE,3614.23,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Majumdar-Aggarwal', 'Natarajan-Karnik']; Conflicting Categories: ['Department Store', 'Telecom']"
MCH3936,Bath Inc,5411,Grocery,Individual,Lucknow,Uttar Pradesh,2023-06-13 00:00:00,,ACTIVE,879.38,SINGLETON,1.0,1,No duplicates
MCH3938,Acharya Group,7011,Hotel & Lodging,Sole Proprietor,Kolkata,West Bengal,2024-10-17 00:00:00,,ACTIVE,2349.37,SINGLETON,1.0,1,No duplicates
MCH3940,Chad-Dara,,Grocery,Partnership,Madras,Tamil Nadu,2024-11-09 00:00:00,XXXX0176,ACTIVE,3610.64,SINGLETON,1.0,1,No duplicates
MCH3941,Bassi-Deshmukh,4814,Telecom,Individual,Amritsar,Punjab,2025-10-25 00:00:00,,ACTIVE,979.98,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Khanna, Sama And Korpal', 'Bassi-Deshmukh']; Conflicting Categories: ['Retail Other', 'Telecom']; Conflicting Cities: ['Pune', 'Amritsar']"
MCH3945,Mukhopadhyay-Raghavan,4131,Transportation,Sole Proprietor,Bombay,Maharashtra,2023-03-05 00:00:00,XXXX6774,ACTIVE,942.71,SINGLETON,1.0,1,No duplicates
MCH3946,Dhar-Buch,5812,Restaurant,Partnership,Delhi,Delhi,2025-07-02 06:28:57,YGDI8437831559376,ACTIVE,1451.62,SINGLETON,1.0,1,No duplicates
MCH3953,"Ray, Minhas And Yohannan",5411,Grocery,Sole Proprietor,Kolkata,West Bengal,2023-03-18 00:00:00,XXXX6303,ACTIVE,8126.93,SINGLETON,1.0,1,No duplicates
MCH3955,"Dutta, Boase And Jha",5812,Restaurant,Partnership,Jaipur,Rajasthan,,7839475828,ACTIVE,935.24,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Swamy, Dhingra And Sheth', 'Dutta, Boase And Jha']; Conflicting Categories: ['Department Stores', 'Food_Services']; Conflicting Cities: ['Chennai', 'Jaipur']"
MCH3956,Kota Ltd,5311,Department Store,Private_Limited,Hyderabad,Telangana,2023-11-14 00:00:00,,ACTIVE,656.81,SINGLETON,1.0,1,No duplicates
MCH3959,"Kant, Goel And Pradhan",5999,Miscellaneous Retail,Individual,Hyd,Telangana,2025-03-19 00:00:00,XXXX9762,ACTIVE,1214.73,SINGLETON,1.0,1,No duplicates
MCH3964,"Bala, Chanda And Loyal",5942,Books & Stationery,Partnership,Jpr,Rajasthan,2023-09-05 00:00:00,CFOS0283411374388,ACTIVE,2002.33,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH3966,Nath-Dixit,5411,Grocery,Partnership,Pune,Maharashtra,2023-08-21 00:00:00,XXXX2614,ACTIVE,1005.47,SINGLETON,1.0,1,No duplicates
MCH3968,"Peri, Sane And Mohanty",5812,Restaurant,Individual,Mumbai,Maharashtra,2024-06-10 04:21:00,,ACTIVE,1174.15,SINGLETON,1.0,1,No duplicates
MCH3970,"Chawla, Sami And Mani",5942,Books & Stationery,Sole_Proprietor,Poona,Maharashtra,2023-04-25 00:00:00,XXXX3871,ACTIVE,2506.67,SINGLETON,1.0,1,No duplicates
MCH3971,Sura Plc,7011,Hotel & Lodging,Individual,Dilli,Delhi,2024-04-17 13:25:57,,ACTIVE,748.82,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH3974,"Mishra, Baral And Char",5942,Books & Stationery,Sole-Proprietor,Chennai,Tamil Nadu,2026-02-22 00:00:00,XXXX0042,SUSPENDED,2017.65,SINGLETON,1.0,1,No duplicates
MCH3980,Chadha-Raval,5699,Apparel,Partnership,Bengaluru,Karnataka,2023-04-14 00:00:00,XXXX9643,ACTIVE,1323.06,SINGLETON,1.0,1,No duplicates
MCH3983,"Magar, Tara And Gera",5912,Pharmacy,Sole-Proprietor,Amritsar,Punjab,2024-12-15 02:44:24,XXXX1963,ACTIVE,511.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Magar, Tara And Gera', 'Behl-Viswanathan']; Conflicting Categories: ['Medical', 'Grocery Stores']; Conflicting Cities: ['Amritsar', 'Ludhiana']"
MCH3984,"Wadhwa, Sunder And Bobal",7011,Hotel & Lodging,Private_Limited,Chennai,Tamil Nadu,2023-08-10 16:06:00,QUQR5120846966545,ACTIVE,1305.55,SINGLETON,1.0,1,No duplicates
MCH3987,"Dubey, Aggarwa1 And Mangat",5942,Books & Stationery,Individual,Hyderabad,Telangana,2024-04-20 00:00:00,OTRE9764440633575,ACTIVE,474.5,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dubey, Aggarwa1 And Mangat', 'Pandya Inc']; Conflicting Categories: ['Books_Stationery', 'Pharmacy']; Conflicting Cities: ['Hyderabad', 'Amritsar']"
MCH3988,Barad-Bawa,7011,Hotel & Lodging,Individual,Amritsar,Punjab,2023-11-20 00:00:00,XXXX1285,ACTIVE,602.31,SINGLETON,1.0,1,No duplicates
MCH3989,Madan Llc,5411,Grocery,Partnership,Jaipur,Rajasthan,2023-09-18 07:54:00,9575202686,ACTIVE,238.33,SINGLETON,1.0,1,No duplicates
MCH3990,Dey-Chaudhari,5912,Pharmacy,Individual,Chennai,Tamil Nadu,2025-03-14 00:00:00,IPYG2797181414167,ACTIVE,1780.37,SINGLETON,1.0,1,No duplicates
MCH3993,Vaidya Ltd,5999,Miscellaneous Retail,Partnership,Chennai,Tamil Nadu,2023-12-23 03:28:00,YBKO6037061844125,ACTIVE,372.73,SINGLETON,1.0,1,No duplicates
MCH3997,Bhatia Inc,4814,Telecom,Partnership,Calcutta,West Bengal,2025-01-19 14:57:11,XXXX8184,INACTIVE,702.23,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bhatia Inc', 'Chatterjee Group']; Conflicting Categories: ['Phone Service', 'Retail Other']; Conflicting Cities: ['Calcutta', 'Ludhiana']"
MCH3998,"Krish, Tak And Peri",4814,Telecom,Partnership,Ludhiana,Punjab,2023-08-16 00:00:00,,ACTIVE,1019.25,SINGLETON,1.0,1,No duplicates
MCH4000,"Dewan, Sunder And Bhakta",5411,Grocery,Private_Limited,Calcutta,West Bengal,2023-06-25 20:40:27,KUHA3646516215943,ACTIVE,3205.97,SINGLETON,1.0,1,No duplicates
MCH4002,"Bora, Kant And Chauhan",5411,Grocery,Individual,Bengaluru,Karnataka,2023-06-16 12:46:40,7171127147,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH4006,"Guha, Bumb And Bora",,Transportation,Sole_Proprietor,Jaipur,Rajasthan,2023-05-02 00:00:00,KYVL1514303273723,ACTIVE,2379.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Thakur-Narayan', 'Guha, Bumb And Bora']; Conflicting Categories: ['Kirana', 'Transport']; Conflicting Cities: ['Amritsar', 'Jaipur']"
MCH4008,"Deep, Rajagopal And Tandon",,Telecom,Private_Limited,Hyd,Telangana,2024-06-02 00:03:04,,ACTIVE,1196.0,SINGLETON,1.0,1,No duplicates
MCH4009,Batra Inc,5912,Pharmacy,Individual,Bengaluru,Karnataka,2023-02-01 00:00:00,XXXX5230,INACTIVE,1109.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Deo Plc', 'Batra Inc']; Conflicting Categories: ['Phone Service', 'Pharmacy']; Conflicting Cities: ['Kolkata', 'Bengaluru']"
MCH4010,"Barad, Mukherjee And Joshi",5411,Grocery,Sole Proprietor,Asr,Punjab,2024-01-28 00:00:00,,ACTIVE,992.35,SINGLETON,1.0,1,No duplicates
MCH4021,"Balakrishnan, Mistry And Vig",5912,Pharmacy,Individual,Hyd,Telangana,2025-04-12 00:00:00,4335587264,ACTIVE,1395.91,SINGLETON,1.0,1,No duplicates
MCH4022,"Kade, Sethi And Balakrishnan",,Grocery,Sole-Proprietor,Ludhiana,Punjab,2025-03-27 00:00:00,XXXX9200,ACTIVE,1344.13,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Varughese-Taneja', 'Kade, Sethi And Balakrishnan']; Conflicting Categories: ['Apparel', 'Grocery']; Conflicting Cities: ['Bangalore', 'Ludhiana']"
MCH4023,"Dhaliwal, Dugar And Vasa",5942,Books & Stationery,Partnership,Chennai,Tamil Nadu,2023-01-02 00:00:00,7015726404,ACTIVE,2123.31,SINGLETON,1.0,1,No duplicates
MCH4024,Choudhury Ltd,5999,Miscellaneous Retail,Individual,Ludhiana,Punjab,2025-03-28 00:00:00,XSWD9540302475782,ACTIVE,2449.8,SINGLETON,1.0,1,No duplicates
MCH4025,Hegde-Sule,5311,Department Store,Individual,Hyderabad,Telangana,,XXXX6804,INACTIVE,1108.29,SINGLETON,1.0,1,No duplicates
MCH4026,Nagy Ltd,5812,Restaurant,Private_Limited,Calcutta,West Bengal,,,ACTIVE,1027.0,SINGLETON,1.0,1,No duplicates
MCH4027,"Hegde, Ratti And Gera",5411,Grocery,Private-Limited,Hyd,Telangana,2025-02-08 00:00:00,,ACTIVE,659.89,SINGLETON,1.0,1,No duplicates
MCH4028,Taneja-Bhattacharyya,4131,Transportation,Partnership,Lucknow,Uttar Pradesh,2023-07-14 00:00:00,,ACTIVE,2673.0,SINGLETON,1.0,1,No duplicates
MCH4029,Kuruvilla And Sons,5411,Grocery,Private-Limited,Pune,Maharashtra,,DGMS6783095939908,ACTIVE,55.43,SINGLETON,1.0,1,No duplicates
MCH4030,Nayar Plc,,Books & Stationery,Private_Limited,Asr,Punjab,2023-08-02 19:27:00,,ACTIVE,1079.32,SINGLETON,1.0,1,No duplicates
MCH4031,"Mitra, Bali And Rai",5942,Books & Stationery,Private_Limited,Lucknow,Uttar Pradesh,2026-01-12 00:00:00,,ACTIVE,9089.26,SINGLETON,1.0,1,No duplicates
MCH4033,Kota Plc,5699,Apparel,Individual,Ludhiana,Punjab,2025-02-23 00:33:29,5691989399,ACTIVE,1305.4,SINGLETON,1.0,1,No duplicates
MCH4034,Tiwari-Lad,5999,Miscellaneous Retail,Individual,Ldh,Punjab,2023-12-13 00:00:00,XXXX6100,SUSPENDED,2041.77,SINGLETON,1.0,1,No duplicates
MCH4037,Chaudhuri Llc,5311,Department Store,Individual,Hyd,Telangana,2024-11-23 00:00:00,0677487191,ACTIVE,2168.76,SINGLETON,1.0,1,No duplicates
MCH4040,"Bahri, Solanki And Magar",5311,Department Store,Private Limited,Chennai,Tamil Nadu,2025-01-28 03:48:23,DNQF3989342164675,ACTIVE,1173.0,SINGLETON,1.0,1,No duplicates
MCH4041,Salvi-Mishra,5812,Restaurant,Sole_Proprietor,Asr,Punjab,,IIMZ0020327103815,INACTIVE,1291.58,SINGLETON,1.0,1,No duplicates
MCH4042,Rout-Maharaj,5999,Miscellaneous Retail,Partnership,Amritsar,Punjab,2024-12-01 06:50:00,LYKH2325135629245,ACTIVE,696.23,SINGLETON,1.0,1,No duplicates
MCH4043,Choudhry And Sons,5912,Pharmacy,Private Limited,Bangalore,Karnataka,2024-02-05 18:00:28,XXXX3422,ACTIVE,367.6,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sodhi Group', 'Choudhry And Sons']; Conflicting Categories: ['Books_Stationery', 'Pharmacies']; Conflicting Cities: ['Ludhiana', 'Bangalore']"
MCH4047,Kaul-Barad,5311,Department Store,Sole Proprietor,Mumbay,Maharashtra,2025-05-13 00:00:00,XXXX0729,ACTIVE,986.5,SINGLETON,1.0,1,No duplicates
MCH4048,"Lall, Kara And Uppal",5812,Restaurant,Partnership,Jalandar,Punjab,2024-06-14 00:00:00,,INACTIVE,1748.0,SINGLETON,1.0,1,No duplicates
MCH4050,"Sur, N0Ri And G011A",5699,Apparel,Sole_Proprietor,Mumbai,Maharashtra,2024-04-07 00:00:00,PQHJ7829698736069,ACTIVE,577.94,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sur, N0Ri And G011A', 'Arya, Dyal And Aurora']; Conflicting Categories: ['Apparel', 'Grocery_Store']; Conflicting Cities: ['Mumbai', 'Kolkata']"
MCH4051,Desai-Tank,5812,Restaurant,Partnership,Lucknow,Uttar Pradesh,2025-02-21 00:00:00,XXXX7388,ACTIVE,389.0,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Sharma-Viswanathan', 'Dixit-Chaudry', 'Desai-Tank']; Conflicting Categories: ['Transport', 'Dept_Store', 'Restaurant']; Conflicting Cities: ['Delhi', 'Lucknow']"
MCH4052,Bal-Choudhary,5812,Restaurant,Partnership,Jalandhar,Punjab,,XXXX5480,ACTIVE,2217.99,SINGLETON,1.0,1,No duplicates
MCH4055,Rai Plc,5812,Restaurant,Private_Limited,Ludhiana,Punjab,2023-08-12 00:00:00,XXXX0097,ACTIVE,283.42,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Rai Plc', 'Sinha-Sundaram']; Conflicting Categories: ['Restaurant', 'Hotel']; Conflicting Cities: ['Ludhiana', 'Chennai']"
MCH4061,Mody-Vig,5999,Miscellaneous Retail,Individual,Amritsar,Punjab,2024-07-28 06:12:20,,ACTIVE,2007.74,SINGLETON,1.0,1,No duplicates
MCH4062,Rana Group,5999,Miscellaneous Retail,Individual,Mumbay,Maharashtra,2023-09-20 00:00:00,XXXX3317,INACTIVE,1544.23,SINGLETON,1.0,1,No duplicates
MCH4064,"Sidhu, Kunda And Hayre",7011,Hotel & Lodging,Individual,Pune,Maharashtra,2025-02-05 00:00:00,XXXX9354,ACTIVE,1462.39,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sastry, Sibal And Rajagopal', 'Sidhu, Kunda And Hayre']; Conflicting Categories: ['Transportation', 'Hotel_Lodging']; Conflicting Cities: ['Lucknow', 'Pune']"
MCH4066,Nazareth Group,,Books & Stationery,Sole-Proprietor,Kolkata,West Bengal,2023-01-28 16:03:19,XMZT2343976498711,ACTIVE,507.68,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Swaminathan And Sons', 'Nazareth Group']; Conflicting Categories: ['Dept_Store', 'Book Store']; Conflicting Cities: ['Hyderabad', 'Kolkata']"
MCH4068,Balakrishnan Inc,4814,Telecom,Individual,Jalandhar,Punjab,2024-11-23 00:00:00,,ACTIVE,1322.89,SINGLETON,1.0,1,No duplicates
MCH4072,Singhal-Natarajan,5812,Restaurant,Sole-Proprietor,Chennai,Tamil Nadu,,XXXX4620,ACTIVE,2593.54,SINGLETON,1.0,1,No duplicates
MCH4073,Gopal Plc,5812,Restaurant,Individual,Jaipur,Rajasthan,2024-12-27 20:52:16,XXXX0031,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH4075,Sankar-Mandal,5812,Restaurant,Partnership,Ludhiana,Punjab,,XXXX6718,ACTIVE,1056.32,SINGLETON,1.0,1,No duplicates
MCH4077,Verma-Dugar,5812,Restaurant,Private-Limited,Kolkata,West Bengal,2023-07-31 00:00:00,7415298015,ACTIVE,1359.17,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Din Llc', 'Verma-Dugar', 'Khalsa, Jaggi And Bumb']; Conflicting Categories: ['Transprt', 'Food_Services', 'Restaurants']; Conflicting Cities: ['Jaipur', 'Kolkata']"
MCH4080,Shenoy-Kashyap,4814,Telecom,Private Limited,Jaipur,Rajasthan,2025-10-04 03:56:06,YPYY3780350945436,ACTIVE,2043.03,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Shenoy-Kashyap', 'Jhaveri-Andra']; Conflicting Categories: ['Mobile Recharge', 'Department Store']; Conflicting Cities: ['Jaipur', 'Jalandhar']"
MCH4081,Srinivasan-Bahri,4814,Telecom,Sole_Proprietor,Delhi,Delhi,2025-06-07 00:00:00,,ACTIVE,2928.84,SINGLETON,1.0,1,No duplicates
MCH4082,Khurana Inc,5999,Miscellaneous Retail,Private_Limited,Delhi,Delhi,2023-06-02 00:00:00,MAKF1380226043660,INACTIVE,288.7,SINGLETON,1.0,1,No duplicates
MCH4083,"Loyal, Dara And Sharaf",4814,Telecom,Individual,Chennai,Tamil Nadu,2024-02-15 01:01:36,,ACTIVE,1752.1,SINGLETON,1.0,1,No duplicates
MCH4084,Mitra Plc,5311,Department Store,Individual,Jalandhar,Punjab,2023-12-15 00:00:00,XXXX5719,ACTIVE,973.94,SINGLETON,1.0,1,No duplicates
MCH4086,"Kannan, Varghese And Lalla",5311,Department Store,Private_Limited,Mumbai,Maharashtra,2024-12-08 00:00:00,0493830742,ACTIVE,1459.96,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH4087,"Basak, Lal And Tailor",4814,Telecom,Private_Limited,Pune,Maharashtra,2025-10-03 00:37:00,,ACTIVE,298.11,SINGLETON,1.0,1,No duplicates
MCH4089,Mistry And Sons,5411,Grocery,Sole_Proprietor,Mumbai,Maharashtra,2024-07-20 00:00:00,FZNP2052339077080,ACTIVE,1563.22,SINGLETON,1.0,1,No duplicates
MCH4090,Dubegroup,5311,Department Store,Individual,Jaipur,Rajasthan,2024-12-06 00:00:00,NPEH3410333318653,ACTIVE,5497.54,CONFLICTING_MERCHANT_RECORD,0.55,4,"Conflicting Names: ['Dubegroup', 'Dada Llc', 'Mittalllc', 'Panchal-Gera']; Conflicting Categories: ['Department Store', 'Miscellaneous', 'Transportation', 'Books']; Conflicting Cities: ['Jaipur', 'Chennai', 'Dilli', 'Mumbay']"
MCH4092,Mukhopadhyay Group,5812,Restaurant,Private Limited,Hyderabad,Telangana,2025-12-24 00:00:00,XXXX3479,ACTIVE,504.84,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Badami, Prabhakar And Grover', 'Mukhopadhyay Group']; Conflicting Categories: ['Books_Stationery', 'Food']; Conflicting Cities: ['Chennai', 'Hyderabad']"
MCH4093,Krishnamurthy Plc,7011,Hotel & Lodging,Private-Limited,Lucknow,Uttar Pradesh,2024-03-15 00:00:00,XXXX5675,INACTIVE,1291.9,SINGLETON,1.0,1,No duplicates
MCH4094,Thakur-Shah,5311,Department Store,Individual,Madras,Tamil Nadu,2024-12-25 00:00:00,8582719146,ACTIVE,1848.8,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Jani-Mistry', 'Thakur-Shah']; Conflicting Cities: ['Amritsar', 'Madras']"
MCH4096,"Bhat, Kapoor And Borah",5999,Miscellaneous Retail,Private_Limited,Hyderabad,Telangana,2024-11-27 00:00:00,0474814059,ACTIVE,2092.25,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bhat, Kapoor And Borah', 'Raman Inc']; Conflicting Categories: ['Misc Retail', 'Apparel']; Conflicting Cities: ['Hyderabad', 'Chennai']"
MCH4097,"Kala, Khatri And D’Alia",5411,Grocery,Private_Limited,Ludhiana,Punjab,2024-05-17 00:00:00,EPRC2590629110289,INACTIVE,1958.39,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Nori Plc', 'Venkataraman Plc', 'Kala, Khatri And D’Alia']; Conflicting Categories: ['Medical', 'Pharmacy', 'Kirana']; Conflicting Cities: ['Pune', 'Bangalore', 'Ludhiana']"
